id,gx,gy,gz,ax,ay,az,deg
287813,-48.58,-57.35,-25.21,706,405,-448,325.3
287822,-48.56,-57.34,-25.23,613,387,-441,325.36
287833,-48.43,-57.23,-25.28,498,377,-433,325.48
287843,-48.21,-57.03,-25.38,398,375,-465,325.65
287852,-47.92,-56.77,-25.5,335,385,-548,325.85
287861,-47.62,-56.51,-25.63,299,419,-617,325.98
287871,-47.34,-56.28,-25.73,293,471,-639,326.23
287881,-47.09,-56.06,-25.82,254,463,-635,326.49
287891,-46.84,-55.86,-25.91,245,454,-641,326.74
287952,-44.51,-53.73,-26.65,480,450,-535,328.34
287963,-43.76,-52.96,-26.87,447,515,-617,328.61
287972,-42.87,-52.01,-27.1,363,580,-666,328.75
287983,-41.83,-50.85,-27.35,256,604,-803,328.93
287993,-40.68,-49.52,-27.63,154,611,-1013,328.97
288002,-39.45,-48.06,-27.9,80,609,-1284,329
288012,-38.22,-46.57,-28.13,91,652,-1587,328.93
288021,-37,-45.1,-28.29,140,723,-1752,328.74
288031,-35.84,-43.63,-28.35,175,768,-1762,328.51
288041,-34.7,-42.13,-28.34,257,775,-1612,328.1
288051,-33.59,-40.53,-28.27,246,729,-1385,327.65
288113,-25.74,-26.17,-27.78,-1589,518,-1890,325.41
288123,-24.24,-23.26,-27.52,-1915,436,-2175,325.44
288132,-22.66,-20.33,-27.15,-2246,341,-2349,325.72
288142,-20.98,-17.4,-26.64,-2435,265,-2365,326.24
288152,-19.24,-14.49,-26,-2327,267,-2297,326.93
288161,-17.53,-11.71,-25.23,-2029,321,-2123,327.64
288171,-15.94,-9.12,-24.31,-1744,340,-1851,328.23
288181,-14.48,-6.68,-23.32,-1546,309,-1512,328.89
288191,-13.07,-4.33,-22.29,-1472,236,-1257,329.75
288201,-11.68,-2.01,-21.25,-1335,192,-1280,330.62
288211,-10.28,0.24,-20.13,-1082,217,-1441,331.21
288221,-8.91,2.41,-18.87,-681,294,-1589,331.8
288231,-7.62,4.44,-17.47,-127,430,-1676,331.98
288241,-6.51,6.25,-15.99,433,551,-1580,331.98
288251,-5.6,7.81,-14.51,869,588,-1351,331.95
288261,-4.88,9.12,-13.09,1101,530,-1019,331.89
288271,-4.28,10.26,-11.75,1102,364,-588,331.7
288281,-3.72,11.36,-10.47,1006,209,-161,331.73
288291,-3.14,12.5,-9.25,894,64,186,331.73
288301,-2.55,13.69,-8.07,907,-22,349,331.72
288311,-1.96,14.9,-6.89,1031,-36,434,331.75
288321,-1.45,16.05,-5.76,1213,30,496,331.69
288331,-1.03,17.06,-4.71,1279,69,600,331.63
288341,-0.69,17.91,-3.76,1176,30,764,331.56
288351,-0.37,18.7,-2.89,982,-49,894,331.69
288361,-0.04,19.44,-2.07,842,-113,993,331.81
288371,0.3,20.14,-1.28,764,-163,1092,331.91
288381,0.64,20.81,-0.56,764,-162,1159,332.03
288392,0.96,21.42,0.11,813,-150,1226,332.22
288402,1.24,21.96,0.68,921,-136,1276,332.41
288411,1.46,22.4,1.14,1051,-127,1355,332.63
288420,1.61,22.76,1.5,1163,-106,1415,332.7
288430,1.69,23.03,1.75,1254,-62,1419,332.79
288441,1.73,23.21,1.9,1266,-12,1402,332.92
288450,1.71,23.25,1.97,1174,30,1379,333.02
288460,1.68,23.21,1.96,1025,37,1312,333.24
288510,1.68,22.59,1.62,757,79,865,334.17
288523,1.67,22.51,1.54,829,103,833,334.23
288532,1.61,22.45,1.47,904,133,772,334.1
288542,1.53,22.4,1.39,886,128,721,333.94
288553,1.43,22.35,1.31,755,104,718,333.85
288562,1.35,22.32,1.24,549,67,695,333.72
288572,1.3,22.3,1.21,361,50,649,333.72
288581,1.29,22.28,1.2,221,24,629,333.62
288590,1.28,22.25,1.2,137,-26,642,333.59
288600,1.28,22.21,1.21,117,-84,684,333.63
288610,1.31,22.19,1.21,226,-87,705,333.63
288672,1.21,22.05,0.92,291,-117,637,333.37
288682,1.2,22.04,0.88,284,-117,600,333.37
288691,1.19,22,0.83,261,-116,558,333.31
288702,1.18,21.94,0.8,250,-131,502,333.24
288712,1.16,21.86,0.77,298,-136,499,333.18
288722,1.13,21.77,0.75,386,-142,544,333.21
288731,1.08,21.67,0.69,375,-156,627,333.24
288740,1.05,21.57,0.6,327,-170,639,333.28
288750,1.04,21.49,0.5,339,-159,579,333.28
288760,1.02,21.41,0.44,377,-120,482,333.21
288770,0.97,21.33,0.4,400,-91,478,333.05
288822,0.85,21.29,0.26,303,-180,650,332.83
288833,0.82,21.26,0.22,284,-162,626,332.8
288842,0.77,21.2,0.19,192,-186,696,332.8
288853,0.76,21.17,0.15,117,-226,761,332.93
288863,0.8,21.2,0.1,176,-197,725,332.89
288872,0.81,21.24,0.05,319,-142,648,332.89
288881,0.78,21.24,-0.01,421,-109,613,332.77
288890,0.71,21.2,-0.07,359,-122,641,332.67
288900,0.67,21.14,-0.13,181,-154,687,332.86
288910,0.68,21.12,-0.18,72,-174,646,332.89
288920,0.73,21.13,-0.2,76,-156,584,332.96
288982,0.74,20.99,-0.21,426,-119,676,333.12
288992,0.7,20.96,-0.25,445,-107,677,333.05
289012,0.64,20.87,-0.37,352,-71,620,333.18
289022,0.62,20.81,-0.42,319,-50,589,333.24
289031,0.6,20.76,-0.47,309,-29,591,333.21
289040,0.59,20.72,-0.51,341,0,576,333.15
289050,0.56,20.68,-0.56,368,33,578,333.18
289060,0.53,20.61,-0.61,302,8,635,333.21
289070,0.52,20.57,-0.68,243,-36,689,333.24
289080,0.53,20.56,-0.73,240,-69,695,333.28
289132,0.45,20.22,-1.12,240,-64,522,333.4
289143,0.42,20.06,-1.22,243,-54,481,333.56
289153,0.38,19.89,-1.31,255,-28,464,333.53
289164,0.33,19.75,-1.39,259,-40,492,333.66
289173,0.31,19.64,-1.47,267,-53,501,333.72
289182,0.31,19.56,-1.53,291,-56,467,333.72
289191,0.31,19.51,-1.56,308,-54,434,333.72
289200,0.3,19.48,-1.58,353,-55,434,333.65
289210,0.29,19.47,-1.57,379,-58,463,333.65
289220,0.28,19.47,-1.56,386,-48,496,333.56
289230,0.26,19.49,-1.55,395,-59,529,333.37
289292,0.1,19.41,-1.66,223,-106,671,333.22
289302,0.09,19.41,-1.67,240,-114,666,333.19
289311,0.09,19.41,-1.69,231,-120,671,333.19
289323,0.09,19.41,-1.7,199,-117,681,333.22
289332,0.1,19.4,-1.72,188,-111,673,333.34
289342,0.12,19.38,-1.73,208,-98,633,333.37
289351,0.13,19.36,-1.74,246,-76,607,333.31
289360,0.13,19.33,-1.74,279,-68,594,333.34
289370,0.12,19.27,-1.75,298,-72,583,333.31
289380,0.1,19.2,-1.76,325,-72,561,333.31
289442,-0.18,18.66,-1.91,659,42,585,332.98
289453,-0.27,18.51,-1.98,656,44,636,332.84
289462,-0.34,18.32,-2.06,564,12,732,332.78
289473,-0.4,18.07,-2.19,517,-6,818,332.81
289483,-0.46,17.77,-2.34,573,0,901,332.85
289492,-0.53,17.4,-2.55,714,11,982,332.91
289501,-0.63,16.92,-2.84,793,-24,1106,333.03
289510,-0.73,16.39,-3.2,877,5,1233,333.17
289520,-0.83,15.83,-3.64,994,65,1289,333.35
289530,-0.95,15.19,-4.16,1136,152,1292,333.58
289540,-1.11,14.47,-4.76,1305,234,1232,333.75
289602,-3.51,7.67,-9.91,2025,722,944,334.08
289612,-4.08,6.19,-10.97,1895,773,976,334.17
289621,-4.64,4.72,-12.08,1773,825,1007,334.31
289633,-5.2,3.26,-13.22,1746,882,941,334.47
289642,-5.81,1.74,-14.38,1774,938,849,334.5
289652,-6.48,0.12,-15.54,1814,1028,758,334.39
289661,-7.25,-1.66,-16.7,1852,1134,657,334.3
289670,-8.14,-3.62,-17.86,1882,1219,498,334.14
289680,-9.17,-5.8,-19.02,1881,1311,320,333.79
289690,-10.32,-8.15,-20.15,1952,1448,90,333.41
289752,-20.46,-25.49,-25.06,2224,1471,-579,326.75
289762,-22.77,-28.69,-25.44,2299,1463,-438,324.68
289772,-25.34,-31.94,-25.65,2354,1449,-280,322.93
289783,-28.19,-35.3,-25.69,2330,1421,-245,321.27
289793,-31.28,-38.76,-25.53,2144,1360,-261,319.54
289802,-34.57,-42.32,-25.17,1817,1300,-307,318.31
289811,-37.97,-45.84,-24.68,1326,1162,-466,317.7
289820,-41.32,-49.24,-24.15,772,1034,-786,317.42
289830,-44.53,-52.43,-23.61,194,953,-1135,317.59
289840,-47.42,-55.26,-23.11,-350,901,-1402,318.12
289850,-49.93,-57.65,-22.7,-679,950,-1551,318.88
289911,-56.76,-63.43,-22.23,659,980,-1282,323.38
289922,-57.17,-63.7,-22.24,968,952,-1254,323.48
289931,-57.56,-63.94,-22.21,1153,943,-1284,323.28
289943,-57.94,-64.2,-22.1,1167,914,-1308,322.94
289952,-58.27,-64.43,-21.94,989,845,-1306,322.64
289962,-58.48,-64.58,-21.82,617,707,-1272,322.33
289971,-58.5,-64.58,-21.79,230,563,-1299,322.32
289980,-58.31,-64.41,-21.88,-16,465,-1327,322.32
289990,-57.96,-64.13,-22.05,-135,418,-1281,322.39
290000,-57.51,-63.78,-22.27,-171,398,-1217,322.52
290062,-54.9,-61.68,-23.35,650,431,-585,322.82
290072,-54.47,-61.32,-23.44,424,379,-629,322.82
290082,-53.86,-60.77,-23.62,138,353,-861,322.83
290093,-53.02,-60.04,-23.9,-128,367,-1117,322.88
290103,-51.93,-59.08,-24.26,-307,408,-1348,323.01
290112,-50.67,-57.98,-24.67,-379,515,-1547,323.11
290121,-49.3,-56.75,-25.08,-425,622,-1647,323.16
290131,-47.8,-55.38,-25.51,-446,682,-1727,323.3
290140,-46.19,-53.87,-25.94,-405,691,-1828,323.4
290150,-44.49,-52.25,-26.35,-237,725,-1863,323.44
290160,-42.75,-50.55,-26.7,-12,774,-1821,323.44
290222,-33.53,-39.88,-27.09,-73,726,-1690,321.87
290231,-31.96,-37.74,-27.07,-355,629,-1859,321.95
290241,-30.35,-35.56,-27.02,-609,573,-1938,322.21
290253,-28.74,-33.35,-26.89,-751,591,-1943,322.65
290262,-27.17,-31.15,-26.65,-776,661,-1972,323.06
290272,-25.66,-28.98,-26.29,-793,713,-1996,323.54
290281,-24.19,-26.79,-25.83,-774,750,-2009,323.89
290290,-22.74,-24.58,-25.26,-813,734,-1968,324.4
290300,-21.28,-22.28,-24.59,-899,685,-1930,324.93
290310,-19.78,-19.89,-23.82,-1045,630,-1823,325.49
290371,-9.91,-2.53,-16.67,-997,358,-1665,329.36
290382,-8.43,0.09,-15.08,-484,316,-1370,329.99
290392,-7.15,2.37,-13.49,29,226,-888,330.53
290402,-6.07,4.34,-12.01,482,169,-394,331.04
290411,-5.17,6.03,-10.69,791,159,85,331.54
290421,-4.41,7.55,-9.53,1020,174,466,332.09
290431,-3.74,8.97,-8.52,1242,217,667,332.53
290440,-3.14,10.33,-7.61,1444,263,703,332.84
290450,-2.61,11.61,-6.77,1646,321,587,333.23
290460,-2.16,12.78,-5.98,1857,360,449,333.28
290470,-1.8,13.81,-5.21,2064,395,438,333.34
290480,-1.53,14.73,-4.46,2193,414,638,333.25
290490,-1.33,15.6,-3.78,2262,375,890,333.07
290500,-1.18,16.39,-3.22,2273,380,1073,332.83
290511,-1.1,17.1,-2.77,2178,423,1231,332.37
290521,-1.1,17.68,-2.46,1957,455,1359,332.16
290531,-1.16,18.14,-2.26,1671,418,1398,331.8
290540,-1.28,18.47,-2.17,1435,341,1352,331.5
290550,-1.43,18.63,-2.18,1245,292,1287,331.39
290560,-1.62,18.59,-2.29,1082,270,1236,331.19
290570,-1.85,18.37,-2.53,887,261,1213,331.08
290580,-2.09,18.05,-2.85,616,199,1032,331.21
290590,-2.25,17.7,-3.17,433,137,669,331.19
290600,-2.37,17.35,-3.39,349,115,437,331.24
290610,-2.47,17.04,-3.5,303,137,431,331.22
290620,-2.53,16.83,-3.56,299,146,451,331.17
290630,-2.55,16.71,-3.6,295,129,380,331.01
290640,-2.57,16.65,-3.57,266,102,262,330.82
290650,-2.58,16.64,-3.45,235,57,183,330.72
290661,-2.57,16.66,-3.28,189,0,144,330.56
290670,-2.56,16.68,-3.06,134,-26,261,330.15
290680,-2.58,16.72,-2.81,105,-67,475,330
290690,-2.6,16.74,-2.62,93,-140,634,329.81
290700,-2.62,16.69,-2.48,54,-216,817,329.71
290710,-2.64,16.58,-2.39,11,-272,987,329.74
290720,-2.64,16.46,-2.35,4,-312,1075,329.83
290730,-2.62,16.31,-2.36,72,-328,985,329.95
290781,-2.55,15.66,-2.51,242,-108,805,330.4
290792,-2.52,15.69,-2.52,272,-122,720,330.4
290801,-2.49,15.75,-2.51,325,-117,650,330.41
290812,-2.48,15.83,-2.49,343,-123,643,330.32
290822,-2.47,15.92,-2.49,330,-134,677,330.37
290831,-2.44,16.03,-2.51,305,-162,608,330.33
290840,-2.4,16.13,-2.55,300,-169,474,330.33
290850,-2.37,16.19,-2.53,283,-155,431,330.29
290860,-2.36,16.24,-2.51,266,-125,444,330.24
290870,-2.34,16.27,-2.5,267,-121,438,330.27
290880,-2.34,16.29,-2.49,285,-122,426,330.24
290931,-2.41,16.24,-2.61,149,-106,460,330.27
290942,-2.41,16.21,-2.62,103,-102,455,330.25
290952,-2.41,16.2,-2.62,96,-98,440,330.33
290963,-2.39,16.21,-2.62,101,-82,409,330.33
290973,-2.38,16.21,-2.61,118,-70,376,330.37
290982,-2.37,16.23,-2.59,110,-86,366,330.37
290991,-2.36,16.24,-2.57,101,-102,407,330.4
291000,-2.33,16.26,-2.55,123,-104,466,330.43
291010,-2.3,16.29,-2.53,182,-79,491,330.43
291019,-2.3,16.3,-2.51,218,-67,505,330.44
291029,-2.31,16.28,-2.51,229,-59,542,330.47
291091,-2.46,16.17,-2.54,313,-40,550,330.18
291101,-2.48,16.19,-2.54,262,-50,545,330.18
291122,-2.49,16.31,-2.52,248,-40,487,330.07
291131,-2.51,16.35,-2.5,248,-28,445,329.85
291140,-2.55,16.35,-2.49,210,-30,451,329.81
291150,-2.59,16.31,-2.46,136,-71,523,329.84
291159,-2.62,16.27,-2.45,79,-114,626,329.84
291170,-2.61,16.26,-2.44,89,-134,684,329.81
291180,-2.59,16.28,-2.44,168,-129,682,329.81
291189,-2.59,16.28,-2.44,243,-102,668,329.87
291241,-2.73,16.06,-2.66,240,-107,717,329.84
291252,-2.72,16.06,-2.72,233,-83,635,329.86
291261,-2.73,16.07,-2.76,215,-74,531,329.81
291272,-2.74,16.07,-2.77,201,-66,470,329.84
291282,-2.75,16.06,-2.77,173,-78,459,329.84
291291,-2.76,16.04,-2.77,145,-94,473,329.87
291300,-2.76,16.02,-2.77,127,-113,478,329.89
291310,-2.74,16.02,-2.77,146,-109,476,330.01
291319,-2.72,16.06,-2.75,201,-95,452,329.92
291329,-2.71,16.1,-2.72,252,-75,441,329.95
291339,-2.71,16.15,-2.68,234,-77,478,329.87
291401,-2.73,16.19,-2.6,147,-101,765,330.01
291412,-2.72,16.19,-2.63,195,-70,700,330.06
291421,-2.71,16.2,-2.64,262,-33,624,330.06
291432,-2.73,16.18,-2.66,268,-32,579,330.06
291442,-2.74,16.18,-2.68,234,-37,581,330.08
291451,-2.73,16.21,-2.69,225,-49,559,330.02
291460,-2.72,16.26,-2.71,241,-52,517,330.14
291470,-2.73,16.3,-2.71,240,-33,481,330.02
291479,-2.74,16.32,-2.72,224,-15,443,330.02
291489,-2.77,16.33,-2.73,173,-20,411,330
291551,-2.73,16.42,-2.65,186,-29,479,329.98
291562,-2.73,16.44,-2.63,215,-43,549,329.9
291571,-2.73,16.45,-2.63,251,-21,562,329.9
291582,-2.76,16.46,-2.64,274,-6,581,329.85
291592,-2.8,16.44,-2.65,225,-18,638,329.85
291601,-2.82,16.41,-2.68,154,-36,669,329.9
291610,-2.81,16.4,-2.71,137,-25,635,329.85
291620,-2.8,16.38,-2.73,180,7,564,329.85
291629,-2.8,16.36,-2.73,241,40,528,329.79
291639,-2.83,16.32,-2.76,286,45,523,329.82
291649,-2.86,16.28,-2.78,322,28,557,329.72
291711,-3.11,16.1,-3.12,372,37,599,329.15
291721,-3.17,16.05,-3.19,359,32,583,329.03
291731,-3.23,15.99,-3.26,404,31,542,328.85
291742,-3.3,15.89,-3.32,457,39,546,328.75
291751,-3.39,15.74,-3.41,450,29,588,328.62
291760,-3.48,15.5,-3.53,460,3,618,328.61
291770,-3.58,15.2,-3.68,478,-12,649,328.66
291779,-3.69,14.78,-3.87,493,-5,709,328.65
291789,-3.81,14.22,-4.12,543,-2,781,328.68
291799,-3.95,13.53,-4.43,619,7,915,328.93
291861,-4.84,8.12,-7.76,1025,322,1001,331
291871,-5.01,7.12,-8.45,1234,417,894,331.34
291880,-5.24,6.07,-9.15,1417,489,887,331.56
291892,-5.51,4.98,-9.9,1537,512,927,331.83
291902,-5.82,3.85,-10.69,1649,557,913,331.99
291911,-6.18,2.69,-11.51,1744,607,913,332.08
291920,-6.6,1.45,-12.36,1843,673,901,332.17
291929,-7.11,0.12,-13.25,1890,743,839,332.12
291939,-7.7,-1.35,-14.19,1870,789,767,332.16
291949,-8.4,-2.99,-15.16,1798,815,725,332.02
291959,-9.19,-4.78,-16.15,1696,818,761,332
292020,-15.46,-17.76,-22.91,1601,867,1126,333.23
292030,-16.96,-20.32,-24.08,1978,1032,1101,333.37
292039,-18.76,-23.13,-25.21,2328,1116,937,333.35
292051,-20.84,-26.18,-26.2,2664,1273,754,333.22
292061,-23.21,-29.41,-26.98,2839,1410,640,332.91
292070,-25.86,-32.74,-27.58,2973,1571,484,332.6
292079,-28.75,-36.13,-27.96,3062,1722,310,332.31
292089,-31.86,-39.56,-28.12,3050,1754,50,332.08
292099,-35.15,-43.01,-28.05,3054,1818,-222,331.83
292109,-38.57,-46.44,-27.73,2933,1864,-493,331.64
292119,-42.11,-49.85,-27.2,2579,1838,-852,331.74
292171,-56.49,-62.3,-24.22,-477,1611,-2826,334.66
292181,-57.66,-63.14,-24.04,-569,1581,-2945,335.13
292191,-58.25,-63.54,-24.02,-304,1550,-2936,335.13
292202,-58.49,-63.71,-24.07,181,1532,-2694,334.88
292212,-58.55,-63.76,-24.12,627,1442,-2338,334.45
292221,-58.56,-63.8,-24.13,805,1236,-1866,334.02
292230,-58.48,-63.76,-24.15,770,972,-1463,333.75
292239,-58.32,-63.67,-24.19,669,759,-1171,333.41
292249,-58.11,-63.52,-24.27,589,630,-1035,333.25
292259,-57.9,-63.38,-24.35,548,552,-937,333.01
292269,-57.73,-63.25,-24.42,494,470,-845,332.78
292330,-56.98,-62.7,-24.84,334,397,-670,332.72
292340,-56.74,-62.52,-24.94,366,307,-512,332.84
292350,-56.44,-62.3,-25.08,428,275,-427,333.01
292361,-56.13,-62.06,-25.22,508,322,-485,333.14
292371,-55.82,-61.83,-25.35,567,394,-603,333.2
292380,-55.5,-61.61,-25.44,602,449,-691,333.14
292389,-55.16,-61.38,-25.51,588,460,-709,333.16
292399,-54.76,-61.1,-25.59,526,450,-687,333.22
292409,-54.32,-60.78,-25.69,440,452,-714,333.29
292419,-53.81,-60.4,-25.82,365,475,-826,333.39
292481,-47.56,-55.28,-27.38,-52,604,-1382,333.78
292491,-45.81,-53.67,-27.81,-157,690,-1512,333.91
292501,-43.92,-51.86,-28.25,-205,816,-1660,334.01
292512,-41.98,-49.91,-28.68,-212,940,-1809,334.01
292522,-40.06,-47.88,-29.04,-206,1029,-1952,333.86
292531,-38.2,-45.83,-29.3,-201,1071,-2009,333.73
292541,-36.41,-43.76,-29.47,-246,1076,-2007,333.66
292550,-34.72,-41.71,-29.56,-322,1041,-2102,333.64
292559,-33.12,-39.74,-29.6,-405,979,-2213,333.69
292569,-31.58,-37.86,-29.57,-470,918,-2245,333.78
292579,-30.11,-36.09,-29.47,-437,879,-2259,334.08
292640,-21.29,-26.03,-27.89,-1281,585,-1438,338.87
292650,-19.45,-23.73,-27.47,-1222,566,-1248,340.03
292660,-17.56,-21.2,-26.97,-1053,534,-1171,341.09
292670,-15.66,-18.54,-26.39,-851,516,-1119,342.21
292680,-13.82,-15.89,-25.69,-619,565,-1092,343.16
292689,-12.12,-13.3,-24.93,-413,628,-1054,343.84
292699,-10.56,-10.81,-24.11,-246,653,-996,344.66
292709,-9.13,-8.45,-23.28,-60,624,-918,345.34
292719,-7.83,-6.23,-22.46,115,596,-787,345.88
292729,-6.67,-4.18,-21.64,239,520,-752,346.4
292739,-5.63,-2.33,-20.81,286,455,-807,346.77
292749,-4.67,-0.61,-19.93,324,407,-833,347.06
292759,-3.77,1.03,-18.99,422,398,-858,347.24
292770,-2.93,2.65,-17.98,490,391,-837,347.15
292780,-2.13,4.31,-16.92,566,361,-820,346.96
292790,-1.36,6.04,-15.79,664,322,-827,346.56
292799,-0.64,7.83,-14.59,777,276,-833,346.15
292809,0.02,9.56,-13.38,840,248,-801,345.45
292819,0.62,11.23,-12.14,873,223,-707,344.84
292829,1.15,12.84,-10.86,884,184,-558,344.05
292839,1.61,14.36,-9.58,911,132,-357,343.22
292849,1.97,15.8,-8.31,896,82,-178,342.4
292859,2.28,17.15,-7.06,754,-1,90,341.45
292869,2.57,18.45,-5.85,703,-107,381,340.78
292879,2.85,19.69,-4.72,752,-210,589,340.19
292889,3.11,20.78,-3.66,842,-257,738,339.71
292899,3.31,21.68,-2.69,926,-251,869,339.13
292909,3.43,22.41,-1.8,1007,-224,996,338.82
292920,3.49,22.98,-1.01,1092,-212,1087,338.39
292930,3.48,23.4,-0.34,1125,-200,1221,338.07
292939,3.45,23.67,0.21,1055,-204,1443,338.01
292949,3.46,23.85,0.63,932,-249,1627,338.07
292959,3.52,23.99,0.93,870,-281,1692,338.14
292969,3.61,24.08,1.18,910,-248,1678,338.34
292979,3.68,24.11,1.35,1003,-186,1679,338.48
292989,3.72,24.04,1.43,1080,-131,1706,338.79
293050,3.63,23.29,0.77,959,131,980,339.41
293060,3.59,23.27,0.7,912,158,870,339.21
293070,3.54,23.25,0.63,861,168,799,339.12
293081,3.47,23.21,0.55,764,143,734,338.92
293090,3.4,23.14,0.45,588,100,715,338.82
293100,3.36,23.06,0.37,417,49,691,338.77
293109,3.33,22.97,0.29,306,-17,674,338.62
293119,3.31,22.86,0.21,275,-81,665,338.71
293129,3.3,22.75,0.14,283,-106,670,338.59
293139,3.28,22.6,0.07,326,-89,686,338.6
293200,3.06,21.8,-0.51,322,-100,688,338.18
293211,3.04,21.77,-0.58,315,-130,625,338.18
293221,3.01,21.73,-0.63,281,-154,495,337.99
293232,2.99,21.67,-0.65,206,-167,448,337.87
293242,2.98,21.61,-0.63,124,-165,452,337.83
293251,2.98,21.57,-0.6,52,-163,526,337.73
293260,2.99,21.56,-0.57,31,-183,575,337.7
293269,3.01,21.56,-0.56,74,-216,591,337.74
293279,3.03,21.56,-0.56,158,-224,594,337.7
293289,3.02,21.56,-0.57,245,-207,618,337.62
293299,3,21.52,-0.59,274,-217,659,337.59
293360,2.82,21.19,-0.87,331,-161,438,337.4
293370,2.78,21.11,-0.88,334,-152,440,337.42
293390,2.71,20.93,-0.91,259,-156,490,337.43
293400,2.69,20.85,-0.93,227,-167,472,337.34
293409,2.68,20.76,-0.93,238,-164,477,337.3
293419,2.66,20.7,-0.93,285,-153,541,337.36
293428,2.64,20.67,-0.94,334,-149,588,337.32
293438,2.64,20.66,-0.96,347,-157,572,337.33
293448,2.64,20.62,-0.99,328,-164,456,337.35
293459,2.65,20.55,-0.97,284,-155,401,337.47
293510,2.74,19.6,-0.63,161,-122,346,337.71
293521,2.74,19.32,-0.51,212,-100,514,337.71
293530,2.72,19.09,-0.42,300,-84,665,337.73
293542,2.7,18.91,-0.38,324,-72,821,337.78
293551,2.67,18.81,-0.38,285,-90,894,337.81
293561,2.67,18.77,-0.4,277,-121,847,337.81
293570,2.69,18.77,-0.42,280,-108,745,337.81
293579,2.71,18.77,-0.43,273,-92,685,337.91
293588,2.72,18.78,-0.42,242,-84,647,337.91
293598,2.75,18.79,-0.41,180,-82,617,337.91
293608,2.79,18.82,-0.36,176,-68,596,337.91
293670,2.81,18.71,-0.28,365,-132,802,337.93
293679,2.82,18.72,-0.31,404,-103,725,337.93
293700,2.8,18.77,-0.33,437,-24,575,337.83
293709,2.76,18.76,-0.33,356,-35,590,337.76
293718,2.75,18.74,-0.34,277,-88,618,337.79
293729,2.75,18.73,-0.36,267,-115,637,337.79
293739,2.75,18.7,-0.38,310,-112,641,337.65
293748,2.74,18.66,-0.4,314,-111,659,337.72
293758,2.72,18.63,-0.43,295,-106,675,337.79
293768,2.73,18.63,-0.47,299,-106,634,337.68
293820,2.7,18.7,-0.56,181,-151,584,337.62
293830,2.73,18.73,-0.57,128,-149,545,337.68
293840,2.76,18.75,-0.58,132,-131,486,337.74
293852,2.78,18.75,-0.57,177,-103,434,337.6
293861,2.77,18.73,-0.54,235,-98,446,337.63
293871,2.74,18.69,-0.52,281,-121,544,337.59
293880,2.71,18.65,-0.51,308,-143,653,337.62
293889,2.7,18.65,-0.52,350,-145,693,337.62
293898,2.69,18.65,-0.53,383,-119,718,337.61
293908,2.66,18.63,-0.56,393,-73,711,337.57
293918,2.62,18.58,-0.6,392,-39,677,337.57
293980,2.36,18.1,-0.88,335,-68,560,337.41
293990,2.32,17.98,-0.93,330,-86,603,337.36
294010,2.23,17.72,-1.09,238,-92,772,337.54
294020,2.24,17.63,-1.23,96,-88,820,337.67
294029,2.31,17.55,-1.37,83,-76,748,337.83
294039,2.36,17.47,-1.49,180,-39,662,338.07
294048,2.37,17.32,-1.61,277,6,646,338.03
294058,2.35,17.12,-1.75,358,43,630,338.17
294068,2.31,16.87,-1.93,388,65,575,338.35
294078,2.26,16.58,-2.11,404,85,531,338.36
294130,1.79,15.08,-2.94,809,148,540,338.14
294140,1.64,14.67,-3.17,709,91,748,338.08
294150,1.5,14.19,-3.46,635,47,915,338.19
294162,1.39,13.64,-3.82,679,34,1073,338.42
294171,1.23,12.98,-4.27,842,88,1277,338.55
294180,1.04,12.22,-4.82,1039,118,1501,338.6
294189,0.8,11.4,-5.51,1169,134,1656,338.88
294199,0.56,10.48,-6.31,1235,178,1777,339.16
294208,0.29,9.43,-7.21,1403,314,1899,339.52
294218,-0.06,8.2,-8.27,1516,414,1942,339.91
294228,-0.47,6.75,-9.44,1655,452,1941,340.47
294290,-5.3,-4.22,-18,3502,1378,2051,341.72
294300,-6.59,-6.29,-19.56,3212,1463,2028,341.84
294320,-9.37,-10.68,-22.73,2936,1865,1614,342.12
294330,-11.01,-13.15,-24.29,2918,2067,1313,342.01
294339,-12.85,-15.82,-25.76,3031,2236,952,341.83
294348,-14.93,-18.7,-27.09,3283,2426,622,341.31
294358,-17.29,-21.79,-28.23,3558,2615,209,340.69
294369,-19.95,-25.11,-29.13,3707,2721,-154,339.78
294378,-22.86,-28.56,-29.76,3705,2747,-468,338.78
294388,-25.96,-32.04,-30.13,3597,2777,-844,337.8
294440,-41.87,-48.4,-28.95,1657,2375,-2793,335.78
294450,-44.95,-51.39,-28.2,1317,2249,-2873,335.94
294461,-48.01,-54.29,-27.34,866,2015,-2921,336.36
294472,-50.94,-56.98,-26.46,260,1771,-3034,336.64
294482,-53.51,-59.24,-25.67,-396,1634,-3173,337.06
294491,-55.51,-60.93,-25.05,-997,1594,-3231,337.35
294500,-56.79,-61.96,-24.67,-1391,1578,-3314,337.22
294509,-57.36,-62.42,-24.52,-1373,1612,-3418,336.93
294518,-57.45,-62.53,-24.5,-991,1651,-3335,336.22
294528,-57.32,-62.5,-24.5,-462,1627,-3105,335.45
294538,-57.16,-62.46,-24.46,-69,1478,-2750,334.54
294599,-55.84,-61.69,-24.71,257,427,-894,331.56
294609,-55.79,-61.68,-24.74,391,410,-813,331.25
294619,-55.78,-61.72,-24.73,394,362,-633,331.04
294630,-55.75,-61.73,-24.73,313,290,-428,330.94
