tick,q1,q2,q3,q4,yaw,pitch,roll,axR,ayR,azR,axW,ayW,azW,temp,Head1,Head2
9846450,0.98,-0.01,0.07,0.20,-23.74,-7.62,0.74,-1083,1516,458,-1530,978,617,35,4,245
9846476,0.98,-0.01,0.07,0.20,-23.69,-7.64,0.72,-936,1328,474,-1319,866,610,35,4,244
9846505,0.98,-0.01,0.07,0.20,-23.63,-7.63,0.73,-826,1172,556,-1145,771,675,35,4,243
9846534,0.98,-0.01,0.07,0.20,-23.60,-7.65,0.87,-718,1064,656,-990,718,761,35,4,243
9846563,0.98,-0.00,0.07,0.20,-23.65,-7.69,1.16,-603,933,741,-821,642,833,35,4,243
9846591,0.98,-0.00,0.07,0.20,-23.72,-7.75,1.49,-481,832,813,-659,595,891,35,4,243
9846620,0.98,0.00,0.07,0.20,-23.76,-7.83,1.69,-353,753,746,-518,569,808,35,4,243
9846649,0.98,0.00,0.07,0.20,-23.78,-7.92,1.77,-233,674,554,-403,539,601,35,4,242
9846677,0.98,0.00,0.07,0.20,-23.77,-7.97,1.75,-93,583,276,-278,504,303,35,4,242
9846705,0.98,0.00,0.07,0.20,-23.74,-8.00,1.74,13,551,14,-205,510,28,35,4,242
9846734,0.98,0.00,0.07,0.20,-23.71,-8.03,1.74,87,477,-202,-139,466,-197,35,4,242
9846762,0.98,0.00,0.07,0.20,-23.70,-8.04,1.77,157,348,-392,-51,370,-399,35,4,242
9846790,0.98,0.00,0.07,0.20,-23.69,-8.03,1.78,200,188,-505,35,238,-521,35,4,242
9846818,0.98,1.31,-0.55,1.14,-40.30,71.98,17.69,-32113,-7286,-2031,-11036,-4997,-9334,35,4,242
9846860,0.98,0.01,0.07,0.20,-23.68,-8.14,2.87,44,-53,-129,41,-32,-136,35,4,242
9846883,0.98,0.01,0.07,0.20,-23.67,-8.15,2.85,49,-48,-139,42,-25,-146,35,4,242
9846911,0.98,0.01,0.07,0.20,-23.66,-8.16,2.83,45,-43,-141,36,-23,-147,35,4,243
9846939,0.98,0.01,0.07,0.20,-23.66,-8.17,2.82,42,-59,-144,39,-38,-151,35,4,243
9846967,0.98,0.01,0.07,0.20,-23.66,-8.16,2.81,42,-56,-142,38,-36,-149,35,4,243
9846995,0.98,0.01,0.07,0.20,-23.65,-8.16,2.81,45,-42,-151,34,-22,-157,35,4,243
9847023,0.98,0.01,0.07,0.20,-23.65,-8.16,2.80,31,-52,-148,26,-37,-153,35,4,243
9847052,0.98,0.01,0.07,0.20,-23.65,-8.15,2.79,35,-61,-163,31,-43,-169,35,4,243
9847080,0.98,0.01,0.07,0.20,-23.65,-8.14,2.79,30,-43,-145,22,-29,-149,35,4,243
9847108,0.98,0.01,0.07,0.20,-23.65,-8.13,2.78,40,-54,-137,37,-35,-143,35,4,243
9847136,0.98,0.01,0.07,0.20,-23.64,-8.13,2.76,49,-57,-144,45,-34,-152,35,4,243
9847164,0.98,0.01,0.07,0.20,-23.66,-8.12,2.76,53,-58,-151,48,-33,-159,35,4,243
9847192,0.98,0.01,0.07,0.20,-23.66,-8.11,2.76,52,-22,-133,36,-1,-139,35,4,243
9847220,0.98,0.01,0.07,0.20,-23.67,-8.11,2.75,55,-5,-95,37,16,-101,35,4,243
9847250,0.98,0.01,0.07,0.21,-23.81,-8.07,2.44,44,-45,-149,36,-26,-155,35,4,243
9847278,0.98,0.01,0.07,0.21,-23.80,-8.08,2.43,42,-63,-162,39,-43,-168,35,4,243
9847306,0.98,0.01,0.07,0.20,-23.80,-8.08,2.43,44,-69,-166,43,-48,-173,35,4,242
9847335,0.98,0.01,0.07,0.20,-23.80,-8.08,2.45,48,-92,-166,55,-67,-174,35,4,242
9847363,0.98,0.01,0.07,0.20,-23.79,-8.07,2.48,50,-89,-165,56,-64,-174,35,4,242
9847391,0.98,0.01,0.07,0.21,-23.80,-8.08,2.53,49,-66,-147,49,-43,-155,35,4,242
9847419,0.98,0.01,0.07,0.21,-23.80,-8.08,2.56,43,-47,-148,35,-28,-154,35,4,242
9847447,0.98,0.01,0.07,0.21,-23.82,-8.08,2.59,42,-28,-140,28,-10,-145,35,4,242
9847475,0.98,0.01,0.07,0.21,-23.83,-8.08,2.61,41,-4,-137,18,10,-141,35,4,243
9847503,0.98,0.01,0.07,0.21,-23.84,-8.08,2.62,29,20,-134,-1,27,-135,35,4,242
9847531,0.98,0.01,0.07,0.21,-23.85,-8.07,2.61,27,21,-132,-3,28,-133,35,4,242
9847558,0.98,0.01,0.07,0.21,-23.86,-8.07,2.60,26,12,-131,0,19,-132,35,4,242
9847586,0.98,0.01,0.07,0.21,-23.86,-8.06,2.58,39,0,-132,15,13,-136,35,4,242
9847614,0.98,0.01,0.07,0.21,-23.86,-8.06,2.56,51,-23,-142,34,-2,-148,35,4,243
9847650,0.98,0.01,0.07,0.21,-23.95,-8.02,2.44,36,-39,-131,29,-23,-136,35,4,243
9847673,0.98,0.01,0.07,0.21,-23.96,-8.02,2.44,31,-34,-128,23,-20,-132,35,4,243
9847700,0.98,0.01,0.07,0.21,-23.97,-8.02,2.43,30,-32,-135,20,-19,-139,35,4,242
9847729,0.98,0.01,0.07,0.21,-23.98,-8.02,2.43,33,-33,-128,24,-19,-132,35,4,242
9847757,0.98,0.01,0.07,0.21,-23.99,-8.01,2.43,41,-27,-128,29,-10,-133,35,4,242
9847785,0.98,0.01,0.07,0.21,-24.00,-8.01,2.43,51,-21,-131,35,0,-137,35,4,242
9847813,0.98,0.01,0.07,0.21,-24.01,-8.00,2.43,44,-7,-123,24,9,-128,35,4,242
9847840,0.98,0.01,0.07,0.21,-24.01,-8.01,2.42,42,1,-121,20,15,-125,35,4,242
9847868,0.98,0.01,0.07,0.21,-24.02,-8.01,2.41,39,0,-126,17,13,-130,35,4,243
9847895,0.98,0.01,0.07,0.21,-24.02,-8.01,2.39,39,2,-129,15,15,-132,35,4,243
9847923,0.98,0.01,0.07,0.21,-24.03,-8.01,2.38,39,-8,-142,17,5,-146,35,4,242
9847951,0.98,0.01,0.07,0.21,-24.04,-8.02,2.37,39,-17,-142,21,-2,-146,35,4,243
9847979,0.98,0.01,0.07,0.21,-24.04,-8.02,2.36,38,-22,-148,21,-7,-152,35,4,242
9848006,0.98,0.01,0.07,0.21,-24.04,-8.02,2.35,36,-26,-159,20,-12,-163,35,4,243
9848040,0.98,0.00,0.07,0.21,-24.22,-8.09,2.11,36,-35,-160,23,-21,-164,35,4,242
9848065,0.98,0.00,0.07,0.21,-24.23,-8.09,2.11,35,-26,-161,19,-13,-165,35,4,242
9848094,0.98,0.00,0.07,0.21,-24.24,-8.08,2.12,33,-12,-155,12,-1,-158,35,4,242
9848121,0.98,0.00,0.07,0.21,-24.25,-8.09,2.11,27,7,-134,2,14,-136,35,4,243
9848149,0.98,0.00,0.07,0.21,-24.25,-8.09,2.10,28,9,-125,3,16,-127,35,4,242
9848176,0.98,0.00,0.07,0.21,-24.24,-8.09,2.08,29,0,-139,6,8,-141,35,4,243
9848204,0.98,0.00,0.07,0.21,-24.24,-8.10,2.06,32,-5,-153,8,4,-156,35,4,243
9848231,0.98,0.00,0.07,0.21,-24.25,-8.10,2.05,36,-8,-151,14,3,-154,35,4,243
9848259,0.98,0.00,0.07,0.21,-24.25,-8.09,2.04,36,-8,-149,14,3,-152,35,4,243
9848286,0.98,0.00,0.07,0.21,-24.25,-8.10,2.02,41,-8,-145,19,5,-149,35,4,243
9848314,0.98,0.00,0.07,0.21,-24.26,-8.10,2.01,39,-4,-145,16,8,-149,35,4,243
9848341,0.98,0.00,0.07,0.21,-24.26,-8.10,2.00,38,-17,-153,19,-3,-157,35,4,243
9848369,0.98,0.00,0.07,0.21,-24.27,-8.10,1.99,29,-14,-156,9,-5,-158,35,4,243
9848397,0.98,0.00,0.07,0.21,-24.27,-8.11,1.98,27,5,-143,1,11,-145,35,4,243
9848430,0.98,0.00,0.07,0.21,-24.28,-8.13,1.79,32,-17,-166,12,-7,-169,35,4,243
9848455,0.98,0.00,0.07,0.21,-24.28,-8.12,1.80,30,6,-149,3,13,-151,35,4,243
9848483,0.98,0.00,0.07,0.21,-24.28,-8.13,1.79,32,3,-149,6,11,-151,35,4,243
9848510,0.98,0.00,0.07,0.21,-24.28,-8.13,1.78,30,4,-148,4,11,-150,35,4,243
9848537,0.98,0.00,0.07,0.21,-24.28,-8.13,1.77,39,2,-139,14,13,-142,35,4,243
9848565,0.98,0.00,0.07,0.21,-24.29,-8.13,1.76,47,4,-127,22,19,-132,35,4,243
9848593,0.98,0.00,0.07,0.21,-24.28,-8.14,1.74,46,-1,-137,22,13,-142,35,4,243
9848620,0.98,-0.00,0.07,0.21,-24.28,-8.14,1.73,43,-13,-150,22,1,-154,35,4,243
9848648,0.98,-0.00,0.07,0.21,-24.29,-8.15,1.72,41,-28,-162,25,-13,-166,35,4,243
9848676,0.98,-0.00,0.07,0.21,-24.29,-8.15,1.72,37,-32,-167,22,-19,-171,35,4,243
9848705,0.98,-0.00,0.07,0.21,-24.29,-8.15,1.72,31,-22,-175,12,-12,-178,35,4,243
9848733,0.98,-0.00,0.07,0.21,-24.30,-8.14,1.72,25,-7,-167,1,-1,-168,35,4,243
9848761,0.98,-0.00,0.07,0.21,-24.30,-8.14,1.72,22,9,-158,-6,12,-159,35,4,243
9848789,0.98,-0.00,0.07,0.21,-24.31,-8.14,1.72,25,11,-142,-2,15,-143,35,4,243
9848820,0.98,-0.00,0.07,0.21,-24.31,-8.16,1.66,29,4,-131,6,11,-133,35,4,243
9848847,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.64,35,-1,-139,12,8,-142,35,4,243
9848875,0.98,-0.00,0.07,0.21,-24.31,-8.16,1.63,32,-6,-142,11,2,-145,35,4,243
9848902,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.62,33,-15,-146,15,-4,-149,35,4,243
9848930,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.62,30,-25,-158,14,-15,-161,35,4,243
9848959,0.98,-0.00,0.07,0.21,-24.32,-8.17,1.62,30,-28,-159,16,-18,-162,35,4,243
9848987,0.98,-0.00,0.07,0.21,-24.32,-8.18,1.63,31,-25,-156,16,-15,-159,35,4,243
9849015,0.98,-0.00,0.07,0.21,-24.33,-8.17,1.65,26,-15,-154,7,-8,-156,35,4,243
9849043,0.98,-0.00,0.07,0.21,-24.33,-8.17,1.65,19,0,-146,-3,3,-147,35,4,243
9849071,0.98,-0.00,0.07,0.21,-24.33,-8.17,1.65,23,-4,-141,2,1,-142,35,4,243
9849099,0.98,-0.00,0.07,0.21,-24.34,-8.16,1.65,29,-14,-155,9,-5,-157,35,4,243
9849126,0.98,-0.00,0.07,0.21,-24.34,-8.16,1.65,30,-10,-142,11,-1,-145,35,4,243
9849154,0.98,-0.00,0.07,0.21,-24.34,-8.16,1.65,33,-13,-137,15,-2,-140,35,4,243
9849184,0.98,-0.00,0.07,0.21,-24.33,-8.16,1.64,38,-24,-147,23,-11,-151,35,4,243
9849219,0.98,-0.00,0.07,0.21,-24.31,-8.18,1.61,24,6,-134,0,10,-135,35,4,243
9849241,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.60,29,-4,-151,6,3,-153,35,4,243
9849269,0.98,-0.00,0.07,0.21,-24.31,-8.18,1.60,32,-9,-158,10,0,-161,35,4,243
9849297,0.98,-0.00,0.07,0.21,-24.31,-8.18,1.60,34,0,-150,9,8,-153,35,4,243
9849324,0.98,-0.00,0.07,0.21,-24.31,-8.18,1.59,44,-8,-157,20,5,-161,35,4,243
9849352,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.58,43,-20,-168,23,-6,-172,35,4,243
9849380,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.58,36,-17,-173,15,-6,-176,35,4,243
9849408,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.59,38,-3,-162,12,7,-165,35,4,243
9849436,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.59,35,-3,-159,10,6,-162,35,4,243
9849463,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.58,35,-7,-168,10,2,-171,35,4,243
9849491,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.58,30,-11,-175,6,-3,-177,35,4,243
9849519,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.59,23,-5,-173,-1,0,-174,35,4,243
9849547,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.59,26,-15,-166,6,-8,-168,35,4,243
9849575,0.98,-0.00,0.07,0.21,-24.31,-8.17,1.59,28,-17,-162,9,-9,-164,35,4,243
9849609,0.98,-0.00,0.07,0.21,-24.29,-8.17,1.58,35,8,-154,6,16,-157,35,4,243
9849633,0.98,-0.00,0.07,0.21,-24.30,-8.18,1.57,37,17,-140,6,25,-143,35,4,243
9849661,0.98,-0.00,0.07,0.21,-24.29,-8.17,1.55,46,8,-140,18,21,-144,35,4,243
9849689,0.98,-0.00,0.07,0.21,-24.29,-8.18,1.53,52,-9,-152,29,7,-158,35,4,243
9849717,0.98,-0.00,0.07,0.21,-24.29,-8.18,1.52,45,-17,-149,26,-2,-154,35,4,243
9849745,0.98,-0.00,0.07,0.21,-24.29,-8.19,1.52,38,-29,-157,23,-16,-161,35,4,243
9849773,0.98,-0.00,0.07,0.21,-24.29,-8.20,1.52,27,-29,-164,13,-21,-166,35,4,243
9849801,0.98,-0.00,0.07,0.21,-24.29,-8.20,1.53,15,-28,-170,0,-25,-171,35,4,243
9849829,0.98,-0.00,0.07,0.21,-24.29,-8.20,1.54,5,-9,-162,-14,-11,-161,35,4,243
9849857,0.98,-0.00,0.07,0.21,-24.29,-8.20,1.56,6,-1,-152,-15,-3,-151,35,4,243
9849885,0.98,-0.00,0.07,0.21,-24.28,-8.19,1.55,11,3,-144,-11,2,-143,35,4,243
9849913,0.98,-0.00,0.07,0.21,-24.27,-8.19,1.55,14,13,-143,-12,12,-143,35,4,243
9849941,0.98,-0.00,0.07,0.21,-24.27,-8.19,1.55,24,8,-144,-1,12,-145,35,4,243
9849969,0.98,-0.00,0.07,0.21,-24.27,-8.19,1.54,30,-7,-147,9,0,-149,35,4,243
9850000,0.98,-0.00,0.07,0.21,-24.26,-8.22,1.54,23,8,-144,-2,11,-145,35,4,243
9850027,0.98,-0.00,0.07,0.21,-24.25,-8.22,1.54,22,13,-155,-7,15,-156,35,4,243
9850055,0.98,-0.00,0.07,0.21,-24.24,-8.23,1.52,19,13,-155,-10,14,-155,35,4,243
9850084,0.98,-0.00,0.07,0.21,-24.22,-8.21,1.52,20,-13,-189,-3,-10,-190,35,4,243
9850111,0.98,-0.00,0.07,0.21,-24.21,-8.21,1.51,26,-17,-167,6,-10,-169,35,4,243
9850139,0.98,-0.00,0.07,0.21,-24.21,-8.20,1.51,24,-28,-159,10,-21,-161,35,4,243
9850168,0.98,-0.00,0.07,0.21,-24.20,-8.20,1.51,31,-21,-159,14,-12,-162,35,4,243
9850196,0.98,-0.00,0.07,0.21,-24.21,-8.20,1.51,34,-5,-145,12,4,-148,35,4,244
9850224,0.98,-0.00,0.07,0.21,-24.21,-8.20,1.51,45,12,-126,17,24,-130,35,4,244
9850252,0.98,-0.00,0.07,0.21,-24.21,-8.21,1.49,43,21,-113,14,32,-117,35,4,244
9850280,0.98,-0.00,0.07,0.21,-24.22,-8.22,1.45,39,33,-105,7,42,-108,35,4,244
9850307,0.98,-0.00,0.07,0.21,-24.22,-8.24,1.41,34,53,-98,-4,58,-100,35,4,245
9850335,0.98,-0.00,0.07,0.21,-24.22,-8.25,1.35,39,59,-98,-2,66,-101,35,4,244
9850363,0.98,-0.00,0.07,0.21,-24.20,-8.27,1.28,39,67,-103,-6,73,-106,35,4,243
9850399,0.97,-0.01,0.04,0.22,-25.53,-5.29,-0.43,-1959,-751,795,-1375,-1478,977,35,4,242
9850423,0.97,-0.01,0.04,0.22,-25.91,-5.11,-0.57,-2202,-522,825,-1684,-1384,1022,35,4,253
9850453,0.97,-0.02,0.04,0.23,-26.25,-4.95,-0.70,-2499,-265,883,-2054,-1290,1098,35,4,252
9850483,0.97,-0.02,0.04,0.23,-26.54,-4.82,-0.81,-2775,-102,976,-2363,-1272,1206,35,4,255
9850513,0.97,-0.02,0.04,0.23,-26.93,-4.73,-0.81,-3004,-7,1110,-2594,-1300,1353,35,4,265
9850542,0.97,-0.02,0.04,0.24,-27.40,-4.73,-0.69,-3169,171,1227,-2802,-1236,1482,35,4,276
9850572,0.97,-0.01,0.04,0.24,-27.91,-4.87,-0.46,-3261,336,1209,-2944,-1161,1478,35,4,281
9850602,0.97,-0.01,0.04,0.24,-28.45,-5.10,-0.12,-3315,536,1049,-3079,-1049,1338,35,5,301
9850632,0.97,-0.01,0.05,0.25,-28.98,-5.40,0.28,-3205,805,857,-3109,-801,1158,35,5,306
9850661,0.97,-0.01,0.05,0.25,-29.52,-5.77,0.69,-3116,956,626,-3109,-666,947,35,5,308
9850691,0.96,-0.01,0.05,0.26,-30.04,-6.18,1.05,-2975,1058,412,-3046,-544,749,35,5,310
9850720,0.96,-0.00,0.06,0.26,-30.50,-6.59,1.35,-2828,1163,180,-2988,-413,530,35,5,312
9850749,0.96,-0.00,0.06,0.26,-30.91,-7.01,1.57,-2607,1313,-80,-2899,-202,274,35,5,313
9850789,0.97,0.03,0.09,0.23,-26.57,-9.81,5.53,4666,-138,173,4186,1970,-638,35,5,313
9850813,0.97,0.03,0.09,0.23,-26.23,-9.52,5.66,4596,-471,309,4309,1616,-503,35,5,313
9850843,0.97,0.03,0.09,0.22,-25.93,-9.26,5.74,4495,-737,382,4358,1311,-422,35,5,312
9850872,0.97,0.03,0.09,0.22,-25.67,-9.02,5.77,4366,-966,408,4353,1029,-380,35,5,312
9850901,0.97,0.03,0.09,0.22,-25.47,-8.77,5.77,4242,-1206,391,4347,744,-383,35,5,311
9850931,0.97,0.03,0.08,0.22,-25.34,-8.51,5.73,4114,-1444,334,4326,467,-424,35,5,311
9850960,0.97,0.03,0.08,0.22,-25.27,-8.22,5.63,3972,-1658,245,4277,209,-489,35,5,310
9850989,0.97,0.03,0.08,0.22,-25.22,-7.91,5.52,3899,-1674,165,4209,162,-535,35,5,308
9851018,0.97,0.03,0.07,0.22,-25.15,-7.57,5.49,3789,-1513,116,4038,256,-529,35,5,306
9851048,0.97,0.03,0.07,0.22,-24.98,-7.25,5.56,3586,-1392,141,3813,267,-448,35,5,304
9851076,0.97,0.04,0.07,0.22,-24.75,-6.98,5.65,3422,-1432,145,3685,148,-413,35,5,302
9851106,0.97,0.04,0.07,0.21,-24.52,-6.76,5.71,3262,-1651,119,3629,-130,-430,35,5,300
9851135,0.97,0.04,0.07,0.21,-24.30,-6.61,5.63,3098,-1941,23,3586,-472,-524,35,5,297
9851170,0.97,0.01,0.05,0.22,-26.03,-5.74,2.08,-1480,-2438,-1591,-426,-2857,-1522,35,5,293
9851197,0.97,0.01,0.05,0.23,-26.12,-5.68,1.97,-1706,-2207,-1360,-698,-2748,-1259,35,5,288
9851227,0.97,0.01,0.05,0.23,-26.23,-5.63,1.96,-1910,-1837,-1016,-1001,-2503,-885,35,4,283
9851257,0.97,0.01,0.05,0.23,-26.31,-5.61,2.00,-2128,-1454,-666,-1324,-2252,-505,35,4,277
9851287,0.97,0.01,0.05,0.23,-26.29,-5.63,2.08,-2376,-1031,-311,-1696,-1977,-113,35,4,270
9851317,0.97,0.01,0.05,0.23,-26.17,-5.71,2.12,-2634,-739,-63,-2033,-1823,172,35,4,261
9851346,0.97,0.01,0.05,0.22,-26.00,-5.84,2.09,-2742,-546,83,-2203,-1688,341,35,4,251
9851375,0.97,0.00,0.05,0.22,-25.78,-5.97,1.93,-2852,-443,88,-2351,-1633,369,35,4,241
9851404,0.97,0.00,0.06,0.22,-25.56,-6.09,1.66,-2975,-343,16,-2519,-1586,321,35,4,233
9851433,0.97,-0.00,0.06,0.22,-25.33,-6.17,1.36,-3084,-235,-52,-2676,-1525,274,35,4,245
9851463,0.97,-0.00,0.06,0.22,-25.17,-6.24,1.09,-3236,-61,-23,-2888,-1422,327,35,3,225
9851492,0.97,-0.00,0.06,0.22,-25.08,-6.33,0.85,-3386,62,14,-3073,-1366,387,35,3,225
9851521,0.97,-0.01,0.06,0.22,-25.05,-6.40,0.64,-3434,157,100,-3148,-1294,483,35,3,225
9851559,0.95,0.02,0.09,0.29,-33.66,-9.86,4.89,-999,2127,-73,-1987,1223,280,35,3,225
9851582,0.95,0.02,0.10,0.29,-33.92,-9.97,5.21,-836,2136,29,-1843,1313,367,35,3,225
9851611,0.95,0.02,0.10,0.29,-34.05,-10.04,5.41,-584,2243,71,-1691,1539,382,35,3,225
9851641,0.95,0.02,0.10,0.29,-34.14,-10.09,5.57,-332,2340,139,-1528,1758,421,35,5,288
9851670,0.95,0.02,0.10,0.29,-34.23,-10.13,5.81,-111,2295,195,-1314,1841,442,35,5,313
9851699,0.95,0.03,0.10,0.29,-34.27,-10.17,6.26,150,2201,339,-1020,1908,545,35,5,313
9851728,0.95,0.03,0.10,0.29,-34.31,-10.22,6.88,346,2085,558,-749,1917,733,35,5,314
9851757,0.95,0.04,0.11,0.29,-34.37,-10.30,7.55,588,1978,823,-433,1957,957,35,5,315
9851787,0.95,0.04,0.11,0.29,-34.36,-10.41,8.17,793,1979,1029,-213,2063,1139,35,5,315
9851816,0.95,0.05,0.11,0.29,-34.32,-10.55,8.74,1094,2091,1128,0,2317,1212,35,5,315
9851845,0.95,0.05,0.11,0.29,-34.24,-10.72,9.26,1338,2183,1091,148,2525,1159,35,5,315
9851875,0.95,0.05,0.12,0.29,-34.08,-10.86,9.71,1651,2245,930,339,2752,967,35,5,315
9851904,0.95,0.06,0.12,0.29,-33.82,-10.95,10.06,1982,2222,762,591,2921,747,35,5,314
9851939,0.97,0.07,0.09,0.21,-23.88,-8.31,9.70,3082,-1717,-464,3347,-209,-1186,35,5,313
9851966,0.97,0.07,0.09,0.21,-23.67,-8.12,9.63,3018,-1699,-573,3264,-223,-1269,35,5,312
9851996,0.97,0.07,0.09,0.21,-23.38,-7.93,9.53,2950,-1677,-684,3177,-238,-1352,35,5,312
9852025,0.97,0.07,0.08,0.20,-23.04,-7.75,9.46,2858,-1799,-759,3129,-399,-1422,35,5,310
9852055,0.97,0.07,0.08,0.20,-22.71,-7.58,9.44,2762,-2106,-836,3146,-726,-1526,35,5,309
9852085,0.97,0.07,0.08,0.20,-22.46,-7.43,9.47,2665,-2426,-909,3165,-1062,-1632,35,5,308
9852115,0.97,0.07,0.08,0.20,-22.26,-7.27,9.53,2566,-2736,-991,3175,-1383,-1746,35,5,307
9852145,0.98,0.07,0.08,0.20,-22.13,-7.09,9.59,2442,-3007,-1000,3162,-1683,-1780,35,5,307
9852175,0.98,0.07,0.08,0.19,-22.05,-6.90,9.59,2213,-3200,-968,3032,-1955,-1746,35,5,305
9852205,0.98,0.07,0.07,0.19,-22.00,-6.70,9.56,1980,-3223,-889,2845,-2078,-1636,35,5,303
9852235,0.98,0.07,0.07,0.19,-21.95,-6.50,9.51,1722,-3085,-767,2582,-2068,-1455,35,5,300
9852265,0.98,0.07,0.07,0.19,-21.88,-6.32,9.48,1431,-2868,-646,2257,-1999,-1262,35,5,295
9852295,0.98,0.07,0.07,0.19,-21.81,-6.17,9.45,1194,-2645,-490,1984,-1906,-1042,35,5,289
9852329,0.98,-0.02,0.06,0.18,-20.70,-7.07,-1.13,-2190,-282,-174,-1956,-1033,102,35,4,282
9852357,0.98,-0.02,0.06,0.18,-21.00,-7.15,-1.43,-2229,-89,-161,-2054,-875,119,35,4,273
9852387,0.98,-0.03,0.06,0.18,-21.39,-7.24,-1.61,-2267,159,-93,-2166,-666,188,35,4,265
9852416,0.98,-0.03,0.06,0.19,-21.80,-7.33,-1.73,-2237,408,0,-2215,-432,273,35,4,258
9852445,0.98,-0.03,0.06,0.19,-22.22,-7.42,-1.81,-2159,667,48,-2232,-175,305,35,4,251
9852474,0.98,-0.03,0.06,0.19,-22.62,-7.52,-1.86,-2077,909,57,-2247,64,298,35,4,246
9852503,0.98,-0.03,0.06,0.20,-22.99,-7.62,-1.93,-1984,1115,43,-2243,274,268,35,4,242
9852532,0.98,-0.03,0.06,0.20,-23.38,-7.74,-2.03,-1901,1211,-25,-2214,374,188,35,4,239
9852562,0.98,-0.03,0.06,0.20,-23.75,-7.89,-2.16,-1779,1354,-30,-2163,539,163,35,4,237
9852591,0.98,-0.03,0.06,0.21,-24.11,-8.03,-2.24,-1591,1534,-62,-2072,762,100,35,4,236
9852620,0.98,-0.03,0.07,0.21,-24.47,-8.16,-2.22,-1475,1731,-51,-2051,977,91,35,4,236
9852649,0.97,-0.03,0.07,0.21,-24.85,-8.30,-2.05,-1387,1881,27,-2031,1143,159,35,4,236
9852679,0.97,-0.03,0.07,0.22,-25.31,-8.46,-1.79,-1294,1986,113,-1990,1269,240,35,4,237
9852719,0.97,-0.02,0.08,0.24,-27.98,-9.31,-0.28,13,-291,-189,119,-266,-187,35,4,237
9852743,0.97,-0.02,0.08,0.24,-27.97,-9.35,-0.24,-31,-365,-103,127,-345,-95,35,4,236
9852772,0.97,-0.02,0.08,0.24,-27.97,-9.40,-0.12,-52,-357,-73,109,-345,-62,35,4,236
9852800,0.97,-0.02,0.08,0.24,-27.99,-9.44,0.02,-83,-283,-70,48,-293,-55,35,4,236
9852829,0.97,-0.02,0.08,0.24,-28.00,-9.47,0.16,-82,-169,-109,-9,-195,-94,35,4,236
9852858,0.97,-0.02,0.08,0.24,-28.00,-9.50,0.29,-82,-46,-165,-74,-90,-149,35,4,236
9852886,0.97,-0.02,0.08,0.24,-27.99,-9.52,0.42,-61,20,-196,-91,-24,-183,35,4,236
9852915,0.97,-0.02,0.08,0.24,-27.97,-9.52,0.54,-41,58,-181,-89,20,-171,35,4,236
9852943,0.97,-0.01,0.08,0.24,-27.93,-9.52,0.62,-31,98,-121,-90,64,-113,35,4,237
9852971,0.97,-0.01,0.08,0.24,-27.89,-9.52,0.68,-11,107,-75,-70,84,-70,35,4,237
9852999,0.97,-0.01,0.08,0.24,-27.85,-9.54,0.70,10,109,-63,-51,97,-62,35,4,237
9853027,0.97,-0.01,0.08,0.24,-27.81,-9.55,0.71,35,108,-72,-30,107,-75,35,4,237
9853055,0.97,-0.01,0.08,0.24,-27.77,-9.57,0.69,52,109,-91,-18,114,-97,35,4,237
9853083,0.97,-0.01,0.08,0.24,-27.73,-9.59,0.67,57,90,-113,-8,98,-119,35,4,237
9853119,0.97,-0.02,0.08,0.23,-27.24,-9.62,-0.35,57,-10,-212,23,0,-218,35,4,237
9853142,0.97,-0.02,0.08,0.23,-27.25,-9.62,-0.36,54,-8,-201,21,0,-207,35,4,237
9853170,0.97,-0.02,0.08,0.23,-27.25,-9.61,-0.37,50,-24,-208,24,-16,-213,35,4,237
9853199,0.97,-0.02,0.08,0.23,-27.27,-9.60,-0.38,50,-27,-222,23,-19,-227,35,4,237
9853227,0.97,-0.02,0.08,0.23,-27.28,-9.59,-0.37,54,-8,-218,19,0,-223,35,4,237
9853255,0.97,-0.02,0.08,0.23,-27.29,-9.57,-0.38,48,4,-192,12,9,-197,35,4,237
9853283,0.97,-0.02,0.08,0.23,-27.29,-9.57,-0.39,50,0,-179,17,7,-184,35,4,237
9853311,0.97,-0.02,0.08,0.23,-27.30,-9.56,-0.40,61,-12,-187,31,1,-194,35,4,238
9853339,0.97,-0.02,0.08,0.23,-27.31,-9.56,-0.41,61,3,-196,23,13,-203,35,4,238
9853367,0.97,-0.02,0.08,0.23,-27.32,-9.55,-0.42,58,15,-195,15,23,-202,35,4,238
9853395,0.97,-0.02,0.08,0.23,-27.33,-9.55,-0.44,50,25,-183,6,29,-188,35,4,238
9853423,0.97,-0.02,0.08,0.23,-27.33,-9.54,-0.46,45,34,-169,0,36,-174,35,4,238
